id,period_x,duration,depth,period_y,period_err,bjd0,bjd0_err,morph,GLon,GLat,kmag,Teff,SC
6307537,1265224.4601201112,28512.0,0.0576485260552786,29.7445241,0.0001368,54960.659013,0.177726,0.25,76.1992,7.6043,11.753,-1.0,True
6311637,140020.77511645886,12960.0,0.1048205299990765,1.6208134,2.1e-06,54954.380904,0.036002,0.56,76.5161,6.9694,13.242,5534.0,False
6311681,72997.9544821106,8640.0,0.0013654890200521,0.8447864,8e-07,54967.214653,0.022645,0.59,76.5208,6.965,15.363,5500.0,False
6350020,31336.11504998738,28512.0,0.0035880427201516,0.2417928,1e-07,54964.613787,0.012586,0.74,72.4528,15.0395,15.383,5592.0,False
6353203,43943.61021020613,4320.0,0.0139175867561521,0.5085044,4e-07,54954.104166,0.018082,0.64,72.9634,14.1224,11.753,6102.0,False
6359771,35052.41378876138,28512.0,0.0094432083939879,0.4060683,3e-07,54964.976479,0.023111,0.91,73.6962,12.5582,14.967,6078.0,False
6359798,98662.31204777915,28512.0,0.0002474735152564,14.1540383,4.79e-05,54959.543281,0.028273,0.08,73.684,12.5438,12.932,5452.0,True
6362386,198374.2058766609,12960.0,0.0024588643646731,4.5924016,9.4e-06,54956.954223,0.035903,0.32,73.9652,11.9217,12.93,6983.0,True
6365321,73330.79358031118,4320.0,0.0014168756729898,0.8484849,8e-07,54964.887524,0.01022,0.44,74.283,11.2661,15.323,5648.0,True
6367628,325174.61664230516,28512.0,0.2522801411078744,3.7796922,7.1e-06,54957.352101,0.103727,0.59,74.518,10.7569,13.035,5185.0,False
6368316,43869.027037112195,4320.0,0.0392554220468552,0.3385051,2e-07,54964.637347,0.019264,0.92,74.598,10.6272,15.084,5440.0,False
6370120,30301.228692431665,28512.0,0.0001642828049916,1.354777,1.6e-06,54964.641692,0.018787,0.44,74.7613,10.2557,15.169,4244.0,False
6370361,39299.03485661961,28512.0,0.0600547245215844,0.4549104,3e-07,54953.659559,0.027583,0.84,74.8511,10.2414,13.21,6509.0,False
6370558,31088.266248689688,28512.0,2.173187921505384e-05,60.3165845,0.0003682,55015.363887,-1.0,-1.0,74.8227,10.1731,12.278,-1.0,False
6370665,40340.50657904033,21600.0,0.0979546186988668,0.9323156,9e-07,54965.405285,0.055209,0.96,74.8726,10.1723,13.999,7386.0,False
6372268,452266.3412033366,28512.0,0.0049589659893438,5.2200466,1.14e-05,54966.725142,0.054785,0.52,75.0495,9.8758,11.446,-1.0,False
6387193,30545.056852982743,28512.0,0.0001213019367587,553.99,0.0073539,54930.626423,0.138291,0.0,76.3339,7.4444,14.926,5510.0,False
6387450,158156.4961745916,8640.0,0.0027798583494694,3.6613261,6.9e-06,54968.269124,0.018156,0.2,76.4241,7.4445,14.349,5205.0,False
6388770,31988.506899340577,28512.0,7.42521454071353e-05,21.3419702,8.62e-05,55009.786615,0.214152,0.43,76.5146,7.2637,13.87,6073.0,False
6390205,38843.06017076666,28512.0,0.0205080657981356,0.4494018,3e-07,54964.657643,0.027134,0.8,76.6283,7.0682,12.545,8254.0,False
6421188,709331.7605129173,17280.0,0.0009520630475989,16.4343542,6.18e-05,54969.287716,0.037088,0.09,71.4868,17.6728,13.814,5657.0,False
6421483,186264.00950802065,28512.0,0.0630508972559803,2.1584021,3.3e-06,54954.096898,0.045798,0.58,71.5533,17.5861,13.024,5016.0,False
6422170,30280.20763354978,28512.0,4.7377951174745566e-05,624.312,0.0073539,55363.239726,1.053053,0.0,71.6031,17.3386,13.538,5205.0,False
6424124,33320.937073268215,28512.0,0.0904082877497567,0.385528,3e-07,54964.891371,0.024926,0.91,71.9007,16.6794,13.979,5797.0,False
6426592,31079.548709654584,28512.0,0.0001459390772896,394.6846653,0.0050535,55179.171883,0.03669,0.0,72.2488,15.8013,15.207,5568.0,False
6431545,54734.23489082617,4320.0,0.0878782477683268,0.3168339,2e-07,54964.589641,0.019741,0.91,72.9127,14.2702,13.853,5459.0,False
6432059,66504.688242846,4320.0,0.0097721873978623,0.7697398,7e-07,54964.7543,0.012775,0.54,72.991,14.1317,14.84,5412.0,False
6443392,33567.698033328285,4320.0,0.0128134563202445,0.7769761,7e-07,54953.619364,0.013063,0.53,74.333,11.4932,12.723,-1.0,True
6446219,38457.34229870771,28512.0,0.0418593203121505,0.4448055,3e-07,54964.952724,0.025889,0.95,74.649,10.8734,14.152,6225.0,False
6447430,49876.463258997595,28512.0,0.0073643564698053,1.160002,1.3e-06,54954.148049,0.066584,0.92,74.7678,10.6213,11.405,8010.0,False
6448768,691947.185032463,4320.0,0.0008343842217181,16.4867982,5.99e-05,54981.090131,0.05297,0.13,74.914,10.3393,13.645,5859.0,False
6449358,249568.06916203478,21600.0,0.0027197950534148,5.7767904,1.31e-05,54955.07341,0.043601,0.31,74.9375,10.2048,11.61,7449.0,True
6449552,32115.870833675566,28512.0,0.0001519013052437,20.1488111,7.95e-05,54968.810783,0.049051,0.09,74.9772,10.181,14.904,5357.0,False
6452742,59439.039734348684,8640.0,0.0189745532966993,1.3755444,1.7e-06,54965.553936,0.016509,0.46,75.2568,9.5391,14.726,5642.0,False
6462057,41370.9243932151,28512.0,0.0181646667343107,0.478716,4e-07,54954.018541,0.02666,0.93,76.1478,8.1011,11.849,6518.0,False
6464285,72888.22355639475,8640.0,0.1927654059766001,0.8436513,8e-07,54964.946805,0.017176,0.55,76.3382,7.7572,13.826,5061.0,False
6466939,98769.70783671427,8640.0,0.1325416966326228,2.2858938,3.5e-06,54964.90023,0.020041,0.41,76.5358,7.3659,14.454,4920.0,False
6467389,37428.78312764104,28512.0,0.0674450982406992,0.288976,2e-07,54953.686178,0.017779,0.79,76.6095,7.3213,13.132,5183.0,False
6468938,623119.8031274223,12960.0,0.0214366196640041,7.2170122,1.81e-05,54961.234627,0.0279,0.16,76.7256,7.1028,13.272,5805.0,False
6471048,38505.43001224679,28512.0,0.0950974579463384,0.297228,2e-07,54953.685654,0.018704,0.77,76.8469,6.7949,12.836,4850.0,False
6504095,53025.393827997184,4320.0,0.0297667464510613,0.3067755,2e-07,54964.632606,0.015836,0.96,72.185,16.2917,14.842,5679.0,False
6504534,31295.589945432414,28512.0,9.727928640302536e-05,28.1625998,0.000133,54976.717044,0.020502,0.02,72.2647,16.1573,14.216,4788.0,True
6504954,30439.383022520084,28512.0,0.0001640698126141,130.3545945,0.0011813,55107.425192,0.053864,0.0,72.3506,16.0266,15.254,5700.0,True
